material_name_T,S_ethane,task,time (min),total_metal_loading,particle_diameter (nm),std_dev (nm),surface_area (m^2/g),av_IP (eV),av_EA (eV),av_PE,av_bulk_int_dist (A),av_E_coh (eV/atom),av_B_0 (Gpa),av_mu_C_critical_surf (eV),av_mu_C_critical_subsurf (eV),av_E_b_C_subsurf (eV),av_E_def_subsurf (eV),av_delta_M1_M2_subsurf,av_BE_H_surf (eV),av_W_change_H (eV),av_d_band_center_surf (eV),av_BE_H_subsurf (eV)
PdCu_1_5_150,1.42186824260864,3,81.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.40382047221508,3,94.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.36688124533665,3,108.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.33760629800339,3,121.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.3024106203287,3,135.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.27582676653051,3,148.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.33265081127692,3,162.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.25165117141762,3,175.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.17372226298861,3,189.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.13489760921748,3,202.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.09266694395855,3,216.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.12772805710997,3,229.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.04957872615222,3,243.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.996146720274946,3,256.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.958864003115562,3,270.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.923586262022024,3,283.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.900477870199516,3,297.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.873388890087126,3,310.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.853554464995755,3,324.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.836568412770817,3,337.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.803725628453278,3,351.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.775703572224919,3,364.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.750126970913799,3,378.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.731766358967707,3,391.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,0.720429882249561,3,405.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_1_100,1.79482280464317,2,13.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.60088033988536,2,27.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56107677697151,2,40.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56364724616522,2,54.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56596240544465,2,67.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56536380418518,2,81.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57417539580013,2,94.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57740145169588,2,108.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.58234796693737,2,121.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.58446164587262,2,135.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.58652419318132,2,148.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.58199193576661,2,162.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57485960649855,2,175.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57932803144211,2,189.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57610101416936,2,202.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57080962111194,2,216.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56938171979707,2,229.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57119741972883,2,243.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56937268362694,2,256.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57101204358224,2,270.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56917167284675,2,283.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.5670806649137,2,297.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57477299501061,2,310.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.56608822583564,2,324.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.5720529007466,2,337.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.57629583805797,2,351.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.625481882704,2,364.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.61072338697476,2,378.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_100,1.61087168352883,2,391.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.81121367558047,3,13.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.60259660866365,3,27.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.54899693614118,3,40.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.5452022393629,3,54.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.55474991124024,3,67.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.55926973253004,3,81.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.5666786718404,3,94.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.54557973142911,3,108.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.56361398747586,3,121.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.554788738857,3,135.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.54332044045667,3,148.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.51698045365423,3,162.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.48299525607004,3,175.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.4136255162512,3,189.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.53233219484002,3,202.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.46511121309555,3,216.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.41128352679379,3,229.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.37160292138617,3,243.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.27727499008413,3,256.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.27510081693537,3,270.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.22956804402673,3,283.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.31751782501389,3,297.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.17354703903802,3,310.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.10873689550718,3,324.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.06039889720612,3,337.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,1.01138076826381,3,351.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,0.971407622635702,3,364.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,0.939036304141034,3,378.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,0.909381098722931,3,391.5,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
PdCu_1_1_150,0.89424947678434,3,405.0,0.0117,5,3,65,8.0315,0.899,2.05,2.6545,3.69,161.0,-6.01,-6.665,6.925,0.26,0.0717,-2.635,0.06,-2.165,-2.14
